"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006099","GO:0006099","tricarboxylic acid cycle",33,-0.681482986617197,-1.69817928664124,0.00347076210070679,0.0292575864651472,0.021767553487932,5528,"tags=58%, list=21%, signal=46%","3417/5162/1431/3658/48/1737/2271/6391/1743/6390/4967/92259/23530/4190/8802/6392/50/3419/8801"
"GO:0006457","GO:0006457","protein folding",207,0.468755685005168,1.44295477667974,0.00346513263213314,0.0292575864651472,0.021767553487932,4747,"tags=31%, list=18%, signal=26%","908/169714/3326/3329/10131/7203/8882/10576/27000/10808/81572/9141/10575/134266/64175/3336/3327/51645/60681/22948/10574/10465/5202/64772/5478/121506/8872/2286/5204/6625/10694/30001/9894/9601/10856/6904/9093/1676/5203/7841/11328/7190/3301/2288/64714/391634/3310/3320/54431/23640/26973/8570/10598/3312/200558/3337/7184/10471/6905/80273/10130/10726/23386/3313"
"GO:0022604","GO:0022604","regulation of cell morphogenesis",243,-0.42417820996641,-1.4239911741499,0.00346958350221274,0.0292575864651472,0.021767553487932,4419,"tags=32%, list=17%, signal=27%","2242/54764/2043/221061/374872/9043/4649/5962/10627/54873/157285/3055/50618/11141/4352/152503/23191/1946/6356/22854/59284/6239/7779/9948/7074/7430/121512/103910/221472/1436/57381/3706/6860/2059/8322/23580/5071/832/6357/5168/30011/10602/2011/3815/9368/23316/7694/29904/55843/9723/5064/1398/2909/5649/5048/23370/10979/57619/161176/56990/6900/51177/3679/79594/348110/55742/2185/10672/57699/23136/58480/23327/1902/11149/5028/7168/54751"
"GO:0006898","GO:0006898","receptor-mediated endocytosis",272,-0.409123487425428,-1.38908743350655,0.00348855057776881,0.0293678522322832,0.0218495908763161,3827,"tags=28%, list=14%, signal=24%","4360/55681/27091/3676/967/54550/3643/59284/929/26119/3084/7430/7436/10928/2580/60682/23317/55589/85377/9260/6441/115548/81693/53353/1785/23396/160622/284654/2890/23345/9863/382/6363/6622/6614/3208/2885/3690/146395/10332/6366/51429/284/23166/6453/2208/950/9892/50632/54413/11037/567/9214/10487/55788/5899/8522/8650/9413/2690/154/948/1191/55576/6900/66000/5336/408/857/6642/283420/8976/23327/1902/88455/634/10894"
"GO:0051299","GO:0051299","centrosome separation",16,0.824113523815043,1.71759829445039,0.00352561969430872,0.0296000210674263,0.0220223237687995,3799,"tags=62%, list=14%, signal=54%","6790/4751/54820/1111/5902/3832/23636/56992/64793/3834"
"GO:0002279","GO:0002279","mast cell activation involved in immune response",56,-0.587360807235678,-1.61841801509391,0.00352337547238768,0.0296000210674263,0.0220223237687995,5821,"tags=54%, list=22%, signal=42%","136/2624/5170/11314/5880/3497/284021/2623/117194/2242/5729/8773/7462/9846/3965/5293/401258/6571/8013/387695/8723/8673/3815/3566/695/5294/2294/2205/1113/11280"
"GO:0097305","GO:0097305","response to alcohol",266,-0.401705613755392,-1.36250191067236,0.00356170815385864,0.0298628164835621,0.0222178427424487,3557,"tags=30%, list=13%, signal=26%","1946/119032/1582/5563/3988/929/2354/4615/2230/3558/1236/4747/8792/1495/5465/1036/6869/150/578/2903/2890/5179/2247/1646/2059/2822/3158/7049/6363/9353/11184/1026/2660/94241/6366/54762/5581/112/939/7122/1366/2235/2/4129/2289/2776/54658/2770/498/847/57630/2690/210/5997/6340/108/2263/116443/4779/266743/5030/1393/6586/2185/5734/687/6338/6422/5579/1268/117/111/11280/3248/3779/1374/54331/6517/6446/8647"
"GO:0030595","GO:0030595","leukocyte chemotaxis",221,-0.424772988903156,-1.40673759910642,0.00357660622218936,0.0299474759919694,0.0222808291538437,3285,"tags=30%, list=12%, signal=27%","80024/79647/7409/5919/3965/6352/57118/10563/683/5293/1236/1880/90550/8792/7060/1843/6441/5594/1436/23396/9750/3071/199/387695/6504/57509/8729/1435/6363/9353/54795/1240/1901/6357/643/4739/5595/2660/6366/3815/6355/1524/1269/1910/682/729230/5294/120425/7857/3958/56477/26228/1511/83700/3603/1907/1113/79148/2185/1908/2150/6368/11240/6387/5764/2277/3570"
"GO:0006638","GO:0006638","neutral lipid metabolic process",129,-0.470727402568646,-1.47087224591531,0.00358559100998388,0.0299824620915274,0.0223068587032862,3061,"tags=19%, list=12%, signal=17%","1606/5106/3990/5408/2822/6622/2538/63924/338328/6400/55911/5294/847/6583/5105/80168/57406/857/11343/1374/51099/84803/159296/7148/51196"
"GO:0043502","GO:0043502","regulation of muscle adaptation",82,-0.531863211856484,-1.54123636104373,0.00360520628560062,0.0301061269204507,0.0223988649520371,3574,"tags=34%, list=14%, signal=30%","9150/5578/2308/4089/3479/5465/8013/4205/9759/6442/3572/148/7132/817/406937/5997/844/8654/6548/5025/221476/9472/114907/9464/818/5152/493/32"
"GO:0016441","GO:0016441","post-transcriptional gene silencing",185,0.485137503899987,1.48067600470989,0.00362061536597036,0.030194383225833,0.0224645273692138,2627,"tags=9%, list=10%, signal=8%","84962/57510/407975/5901/9271/106614088/1994/131405/652/85441/6895/27161/107075116/407014/22916/6921/3692"
"GO:0001771","GO:0001771","immunological synapse formation",16,-0.782738652894053,-1.68875431741146,0.00366437650439049,0.0303161546875171,0.0225551249586175,5163,"tags=69%, list=20%, signal=55%","1739/923/4478/81704/1236/1794/23607/6363/4739/6366/3958"
"GO:0031295","GO:0031295","T cell costimulation",47,-0.624234231814301,-1.67923228483738,0.00366389048776784,0.0303161546875171,0.0225551249586175,4254,"tags=30%, list=16%, signal=25%","100133941/940/6693/916/7409/1236/959/126259/6363/6366/115650/11126/857/11148"
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint",24,0.752135254458306,1.67684052763875,0.00365821951848365,0.0303161546875171,0.0225551249586175,3653,"tags=50%, list=14%, signal=43%","221150/891/4085/55795/332/55143/9212/220134/3619/57082/7517/10403"
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint",24,0.752135254458306,1.67684052763875,0.00365821951848365,0.0303161546875171,0.0225551249586175,3653,"tags=50%, list=14%, signal=43%","221150/891/4085/55795/332/55143/9212/220134/3619/57082/7517/10403"
"GO:0070202","GO:0070202","regulation of establishment of protein localization to chromosome",11,0.867116051381793,1.66490385205852,0.00364898391933978,0.0303161546875171,0.0225551249586175,1318,"tags=55%, list=5%, signal=52%","908/7203/10575/22948/10574/65057"
"GO:0016079","GO:0016079","synaptic vesicle exocytosis",100,-0.501994294133303,-1.50972681446429,0.00364354750483803,0.0303161546875171,0.0225551249586175,4629,"tags=37%, list=18%, signal=31%","10497/112476/127833/6814/134957/8773/9900/8676/120892/5027/6861/415117/5908/22930/23396/9783/6860/23208/143425/6616/6622/9899/140730/8867/6855/22895/127262/22871/5030/6844/9342/5023/2901/5579/5663/5028/5906"
"GO:0046717","GO:0046717","acid secretion",41,-0.626118352059868,-1.61981858775629,0.00367243102503537,0.0303425493167823,0.0225747624808378,1807,"tags=20%, list=7%, signal=18%","320/9368/846/32/123264/6446/8647/200931"
"GO:0071027","GO:0071027","nuclear RNA surveillance",15,0.831007797234199,1.72768250020869,0.00369047894986358,0.0303825501204727,0.0226045229545847,2057,"tags=60%, list=8%, signal=55%","23404/51010/23016/56915/11340/1797/54512/84186/22894"
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction",35,-0.667713105959272,-1.68236454380918,0.0037064957745559,0.0303825501204727,0.0226045229545847,3624,"tags=46%, list=14%, signal=40%","2258/775/1829/10021/54795/10142/5318/5144/817/29119/857/1824/5350/6717/287/477"
"GO:0046320","GO:0046320","regulation of fatty acid oxidation",35,-0.667689965325683,-1.68230623885586,0.0037064957745559,0.0303825501204727,0.0226045229545847,2554,"tags=46%, list=10%, signal=41%","5465/23409/37/254013/51422/225/10891/2168/5467/1268/1374/2329/32/8647/5166/55198"
"GO:0140894","GO:0140894","endolysosomal toll-like receptor signaling pathway",49,-0.613373565605103,-1.66292775992164,0.0036895816774299,0.0303825501204727,0.0226045229545847,5311,"tags=51%, list=20%, signal=41%","7124/57162/51311/26191/114609/148022/338382/5802/10612/51304/4615/388325/91543/23547/57142/115352/81035/80231/51284/23151/9971/29915/857/2150/7098"
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport",79,-0.529071310919124,-1.52533745315979,0.00369927958363615,0.0303825501204727,0.0226045229545847,3040,"tags=35%, list=11%, signal=31%","6769/7220/783/578/805/6622/9495/931/2946/930/5532/623/25/2852/844/22953/6548/5025/5023/9472/857/117/57158/6717/287/801/6786/5354"
"GO:0048705","GO:0048705","skeletal system morphogenesis",226,0.469866915454379,1.45232557704431,0.00370352812195843,0.0303825501204727,0.0226045229545847,3615,"tags=23%, list=14%, signal=20%","25902/1301/4188/4488/285973/1311/6662/4487/389058/4322/10265/7422/8313/54475/6495/1277/3218/655/6913/7020/6781/8817/85301/6424/652/871/51804/4522/3227/59341/7291/4613/79977/387733/10736/27173/7289/8692/4323/2138/93/145258/2253/1499/9775/5916/642658/9496/157506/6474/1749"
"GO:1903305","GO:1903305","regulation of regulated secretory pathway",125,-0.474510359380296,-1.47056695359728,0.00371891147629128,0.0304443173085367,0.0226504775507228,2593,"tags=34%, list=10%, signal=30%","127833/192683/2242/6814/134957/2213/120892/148281/164/83849/6861/9846/3965/5908/22930/3071/9783/6860/150/23208/143425/8723/341359/8673/9899/140730/3566/22895/729230/11126/2294/22871/5030/5023/5579/57126/2150/3745/5028/634/5873/5906"
"GO:0000245","GO:0000245","spliceosomal complex assembly",86,0.55906278468405,1.55769276716647,0.00373389189693605,0.0305268907642032,0.0227119119453556,6847,"tags=53%, list=26%, signal=40%","23450/6636/22889/6628/6732/55692/6627/10713/51634/8996/27339/6632/24148/6633/100151683/101447996/6631/6635/7919/6433/100151684/101954264/8175/26864/10946/6431/51631/6629/10772/79833/23020/11338/22827/51747/8683/101954267/101954272/101954273/6426/57461/6637/6606/10262/51639/23451/57035"
"GO:0050913","GO:0050913","sensory perception of bitter taste",32,0.71472246510196,1.71059928703894,0.00376794872358239,0.0307650054158468,0.0228890685068542,1202,"tags=19%, list=5%, signal=18%","1469/1470/563/1472/4025/5726"
"GO:0010761","GO:0010761","fibroblast migration",54,-0.595473439509802,-1.63963964440588,0.0038087261507982,0.0310572989917375,0.0231065340197719,2418,"tags=33%, list=9%, signal=30%","114757/8826/358/9839/59/9124/2247/9590/3690/5581/9368/4921/406937/79899/10672/7145/90355/55198"
"GO:0001832","GO:0001832","blastocyst growth",22,0.7812639031956,1.72632266001156,0.00383235654841169,0.0311699321799305,0.0231903327620718,1036,"tags=36%, list=4%, signal=35%","57167/54892/79728/675/9837/8882/1111/84296"
"GO:0007612","GO:0007612","learning",159,-0.457539687381294,-1.47045113610942,0.00383253253959709,0.0311699321799305,0.0231903327620718,4579,"tags=36%, list=17%, signal=30%","9379/2353/1201/1816/3156/7143/2055/7832/5641/8554/3269/338811/2258/342371/3643/5153/22986/57338/3845/6869/6833/23208/2903/2890/6616/5071/7846/65009/10396/8867/3815/6547/4130/7122/54112/54413/5532/4212/25/6543/5649/57502/92521/6505/5577/196500/6900/266743/84502/577/9378/5350/1996/590/6865/7957/477/5764"
"GO:0030038","GO:0030038","contractile actin filament bundle assembly",109,-0.486385782368148,-1.48617096537026,0.00386587981753694,0.0313593736044154,0.0233312765936902,3318,"tags=29%, list=13%, signal=26%","90102/10174/389/10395/9839/7454/79822/1785/6869/9124/10163/51763/1901/998/4653/10391/7798/25/23671/23370/10979/408/2185/5734/6548/6422/10580/11346/1902/55616/7168/10398"
"GO:0043149","GO:0043149","stress fiber assembly",109,-0.486385782368148,-1.48617096537026,0.00386587981753694,0.0313593736044154,0.0233312765936902,3318,"tags=29%, list=13%, signal=26%","90102/10174/389/10395/9839/7454/79822/1785/6869/9124/10163/51763/1901/998/4653/10391/7798/25/23671/23370/10979/408/2185/5734/6548/6422/10580/11346/1902/55616/7168/10398"
"GO:0031573","GO:0031573","mitotic intra-S DNA damage checkpoint signaling",17,0.80348338274407,1.69741938777577,0.00388642859847747,0.0314851189575356,0.0234248307459838,3203,"tags=47%, list=12%, signal=41%","146956/2177/11200/197342/4361/54962/4436/9656"
"GO:0031579","GO:0031579","membrane raft organization",29,-0.7087463386853,-1.73624844043049,0.0039273216157552,0.0316657745951393,0.0235592379794416,5359,"tags=48%, list=20%, signal=39%","858/1739/6281/914/1201/8826/5788/91663/1794/81035/857/2934/4118/11252"
"GO:1903405","GO:1903405","protein localization to nuclear body",12,0.862496282437056,1.69064601630548,0.00392903326973995,0.0316657745951393,0.0235592379794416,2128,"tags=67%, list=8%, signal=61%","1736/908/7203/10576/10575/22948/10574/10694"
"GO:1904867","GO:1904867","protein localization to Cajal body",12,0.862496282437056,1.69064601630548,0.00392903326973995,0.0316657745951393,0.0235592379794416,2128,"tags=67%, list=8%, signal=61%","1736/908/7203/10576/10575/22948/10574/10694"
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration",94,-0.506207081815693,-1.50774411198969,0.00392203158006905,0.0316657745951393,0.0235592379794416,3625,"tags=37%, list=14%, signal=32%","3676/58515/6693/5795/79647/5919/3965/6352/10563/1236/83692/5594/1436/199/6504/1435/57142/1240/3690/4739/5595/2660/6366/1524/25/729230/3958/8174/80310/83700/64805/2185/5025/58494/6387"
"GO:0010919","GO:0010919","regulation of inositol phosphate biosynthetic process",15,-0.821047407502789,-1.72348892756976,0.00396065280732302,0.0318794222091368,0.0237181911408994,2425,"tags=47%, list=9%, signal=42%","5592/6622/5745/2852/553/117/5028"
"GO:0009147","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",23,0.757826114028579,1.67344695944485,0.00398892129094744,0.0320655812022296,0.0238566928537538,1847,"tags=30%, list=7%, signal=28%","4830/790/4831/1503/54963/1841/56474"
"GO:0061157","GO:0061157","mRNA destabilization",114,0.533553435178329,1.52594306751644,0.00400960709950437,0.0321903849249784,0.0239495464359747,4548,"tags=25%, list=17%, signal=21%","84069/54915/342977/9125/9271/87178/10642/26986/1994/131405/399664/56339/11044/22894/27161/255967/3192/10492/115024/28960/1660/4076/3184/9924/442891/5436/8570/129563/219988"
"GO:0010508","GO:0010508","positive regulation of autophagy",152,-0.450150226942254,-1.42733855899069,0.00402921548585153,0.0322647576389497,0.0240048795042489,4745,"tags=32%, list=18%, signal=26%","148022/25793/51322/10715/5305/93974/55626/53373/9681/112574/23411/6093/51375/201163/8678/120892/373/5563/2308/10645/79837/22930/401548/8723/5071/55187/5595/94241/140775/64112/51100/1634/5899/2629/291/10133/3099/154/79443/83667/3162/79594/9528/65018/7957/220441/10241/26353"
"GO:0060537","GO:0060537","muscle tissue development",422,-0.366045913254515,-1.29608419394402,0.00402865352863892,0.0322647576389497,0.0240048795042489,2963,"tags=23%, list=11%, signal=21%","8837/51548/3845/23414/56603/1829/3479/4882/10021/84466/11214/7504/5465/5156/4637/5592/2260/8538/7373/2247/23345/9421/7049/657/65009/1901/3398/4205/10052/6443/2660/5318/998/4086/6416/92737/1134/406/9734/130497/1310/6665/5532/2355/4092/25/596/22989/221662/148/2317/4211/124872/653/6546/4208/2139/406937/4209/50937/5997/844/2263/1756/8929/8470/22953/6445/34/6548/150572/57462/221476/6943/9472/857/650/1827/9215/8516/57158/5350/93649/11149/5239/7168/51676/4629/3131/4534/4638/1073/6840/8736/64091/10370/1465"
"GO:0050994","GO:0050994","regulation of lipid catabolic process",64,-0.563721771824851,-1.56368011886505,0.00404542965647136,0.0323530643552158,0.0240705794269666,3078,"tags=31%, list=12%, signal=28%","5919/5140/51548/5465/150/254013/2822/63924/5581/950/5580/225/2168/5294/1268/3248/1374/51099/32/8647"
"GO:1901993","GO:1901993","regulation of meiotic cell cycle phase transition",12,0.861376420078879,1.68845088703569,0.00406569191021536,0.0324319515804647,0.0241292712776141,2850,"tags=67%, list=11%, signal=60%","225689/994/9088/995/7272/993/11130/57082"
"GO:0007411","GO:0007411","axon guidance",237,-0.405599665789339,-1.36060759247281,0.00406057840876596,0.0324319515804647,0.0241292712776141,2620,"tags=28%, list=10%, signal=25%","8828/11041/5795/4089/7408/2042/219699/5797/223117/4804/1436/6324/91653/8399/8997/57715/2737/23114/59277/9353/57453/2044/3800/1272/9252/56896/84665/9723/284656/682/2909/5649/4147/2131/91624/4756/3798/137970/57549/285220/2676/256158/2596/2668/56920/9638/6900/1889/9637/2045/10752/23022/6586/57556/9378/1908/115557/27020/9211/152330/8633/5794/4684/9423/6387/80031"
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels",117,-0.479531613729392,-1.47522947477137,0.00408183711881473,0.0325191570206466,0.0241941518543445,4618,"tags=35%, list=17%, signal=29%","10082/9474/2894/51201/9135/2060/25921/8766/27091/1500/27065/59284/4218/3084/23096/22883/160622/2059/23345/375567/55914/57554/58533/3208/3690/146395/10439/50632/1740/8650/152404/23732/66000/51617/23136/9912/6750/9211/1902/4884/5906"
"GO:0006639","GO:0006639","acylglycerol metabolic process",128,-0.465718531749781,-1.45289826523398,0.00411307566819341,0.0327262321660593,0.0243482151195821,3061,"tags=19%, list=12%, signal=17%","1606/5106/3990/5408/2822/2538/63924/338328/6400/55911/5294/847/6583/5105/80168/57406/857/11343/1374/51099/84803/159296/7148/51196"
"GO:0035589","GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway",13,-0.82475282658948,-1.70072321852466,0.00412868687358217,0.0328066848822387,0.0244080716906212,3815,"tags=69%, list=14%, signal=59%","29909/53829/5029/2857/286530/5030/64805/5028/9934"
"GO:0006851","GO:0006851","mitochondrial calcium ion transmembrane transport",24,-0.716161218707647,-1.67246859901522,0.00413526314434112,0.0328066848822387,0.0244080716906212,3882,"tags=50%, list=15%, signal=43%","10367/168620/91689/80024/90550/3708/6547/286097/3954/10939/27069/79085"
